Measure,sex,Age,Year,No. of deaths,Upper bound,Lower Bound
DALYs (Disability-Adjusted Life Years),Male,65-69,2008,94318.40233365654,129932.0215453298,63931.07769615096
DALYs (Disability-Adjusted Life Years),Female,65-69,2008,68365.92551944315,92586.4180222108,48765.46901857856
DALYs (Disability-Adjusted Life Years),Male,70-74,2008,84943.41299360304,114513.43775259328,59323.938354843216
DALYs (Disability-Adjusted Life Years),Female,70-74,2008,62917.808412097416,81482.5919665547,46755.76111211022
DALYs (Disability-Adjusted Life Years),Male,75-79,2008,71822.14613727275,94635.32639479057,52643.9824284701
DALYs (Disability-Adjusted Life Years),Female,75-79,2008,59951.13343484386,75716.51802015242,46527.044441285936
DALYs (Disability-Adjusted Life Years),Male,5-14,2008,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-14,2008,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-49,2008,135729.19141177196,186387.84535936743,92410.06675857247
DALYs (Disability-Adjusted Life Years),Female,15-49,2008,77580.06314132179,114869.66641763908,48307.983921337815
DALYs (Disability-Adjusted Life Years),Male,50-69,2008,302685.9860412862,422368.47534677945,199697.5250571459
DALYs (Disability-Adjusted Life Years),Female,50-69,2008,202416.85536015392,281223.2042953041,138359.94864439307
DALYs (Disability-Adjusted Life Years),Male,<1 year,2008,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,<1 year,2008,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,80-84,2008,47713.30361241999,60663.8251299121,35829.561698688776
DALYs (Disability-Adjusted Life Years),Female,80-84,2008,48809.2000373472,59853.70372041906,38547.15612208129
DALYs (Disability-Adjusted Life Years),Male,85-89,2008,21033.40926477773,25986.79367324448,16492.934324884372
DALYs (Disability-Adjusted Life Years),Female,85-89,2008,31262.257657894337,38626.599764641694,24330.219853026138
DALYs (Disability-Adjusted Life Years),Male,90-94,2008,7140.1040014354485,8771.938733177922,5591.172132120895
DALYs (Disability-Adjusted Life Years),Female,90-94,2008,12384.197757051968,15415.643196569446,9554.315911601574
DALYs (Disability-Adjusted Life Years),Male,2-4,2008,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,2-4,2008,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,50-74,2008,387629.3990348892,536264.8153521935,259042.03728565105
DALYs (Disability-Adjusted Life Years),Female,50-74,2008,265334.6637722511,361607.6279492206,185208.757368299
DALYs (Disability-Adjusted Life Years),Male,10-24,2008,12121.46955508727,16991.285047503865,7199.123248555594
DALYs (Disability-Adjusted Life Years),Female,10-24,2008,10087.348975821582,15569.967427408294,5951.654122969951
DALYs (Disability-Adjusted Life Years),Male,10-19,2008,4918.027020711187,7051.191158690794,2923.434434368355
DALYs (Disability-Adjusted Life Years),Female,10-19,2008,4642.932137958638,7141.919550326552,2762.003396775034
DALYs (Disability-Adjusted Life Years),Male,10 - 54,2008,197300.4545816258,274312.86817292066,132855.14309814508
DALYs (Disability-Adjusted Life Years),Female,10 - 54,2008,117431.59015102893,171850.44425145318,75484.6005465711
DALYs (Disability-Adjusted Life Years),Male,15-39,2008,53562.93559704894,70035.68441779682,36577.2797165188
DALYs (Disability-Adjusted Life Years),Female,15-39,2008,31708.23226392899,48374.9946903078,19176.596231465344
DALYs (Disability-Adjusted Life Years),Male,65-74,2008,179261.81532725954,243760.80149050997,124341.6992273822
DALYs (Disability-Adjusted Life Years),Female,65-74,2008,131283.73393154066,172909.59392682032,96026.9531288807
DALYs (Disability-Adjusted Life Years),Male,95+,2008,2104.664101677804,2658.840315878827,1589.1538512452162
DALYs (Disability-Adjusted Life Years),Female,95+,2008,4266.264193895476,5341.605809423407,3073.582420422608
DALYs (Disability-Adjusted Life Years),Male,75-84,2008,119535.44974969263,153892.69667111838,89640.99108159475
DALYs (Disability-Adjusted Life Years),Female,75-84,2008,108760.33347219104,135277.84183140183,87485.36204724097
DALYs (Disability-Adjusted Life Years),Male,20-54,2008,192382.4275609148,267572.5134566211,129770.55095781037
DALYs (Disability-Adjusted Life Years),Female,20-54,2008,112788.65801307022,165829.7482416965,72402.06054167518
DALYs (Disability-Adjusted Life Years),Male,5-9,2010,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-9,2010,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,10-14,2010,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,10-14,2010,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-19,2010,5651.83541635397,8022.787066722754,3592.73011341704
DALYs (Disability-Adjusted Life Years),Female,15-19,2010,4939.039428926796,7676.532072134705,2990.5646789055118
DALYs (Disability-Adjusted Life Years),Male,20-24,2010,8323.27448769224,11792.135301333632,5533.298515923081
DALYs (Disability-Adjusted Life Years),Female,20-24,2010,5734.280511347924,9221.019486949928,3140.258240969165
DALYs (Disability-Adjusted Life Years),Male,25-29,2010,6802.012206677937,9147.2694447635,4827.334512472922
DALYs (Disability-Adjusted Life Years),Female,25-29,2010,2985.2627407930404,4585.877284759607,1742.874044629964
DALYs (Disability-Adjusted Life Years),Male,30-34,2010,14796.167950237495,19655.164359098417,10767.60901704757
DALYs (Disability-Adjusted Life Years),Female,30-34,2010,9152.957904295428,13803.298922451024,5510.3429009034735
DALYs (Disability-Adjusted Life Years),Male,35-39,2010,25808.463858977917,34141.433583196515,18762.78627902836
DALYs (Disability-Adjusted Life Years),Female,35-39,2010,10610.61852023494,16045.711103106363,6471.417802031039
DALYs (Disability-Adjusted Life Years),Male,40-44,2010,40482.918646456375,55805.64743592451,28932.217847214422
DALYs (Disability-Adjusted Life Years),Female,40-44,2010,18004.896171694516,26098.41799148095,11370.51116133302
DALYs (Disability-Adjusted Life Years),Male,45-49,2010,50721.98281684953,71183.61902477569,35023.28745562288
DALYs (Disability-Adjusted Life Years),Female,45-49,2010,31608.162950769933,45538.31775925544,20872.09671749725
DALYs (Disability-Adjusted Life Years),Male,50-54,2010,66938.84164004239,94708.43394712528,46195.43782121259
DALYs (Disability-Adjusted Life Years),Female,50-54,2010,44634.86312879236,64545.7401288033,29520.439337589225
DALYs (Disability-Adjusted Life Years),Male,55-59,2010,74887.67117224926,107630.87355950636,50406.19628166416
DALYs (Disability-Adjusted Life Years),Female,55-59,2010,45335.52748708769,64438.21968519328,30173.688699219914
DALYs (Disability-Adjusted Life Years),Male,60-64,2010,81241.13047374037,114429.91807783452,55992.859248418026
DALYs (Disability-Adjusted Life Years),Female,60-64,2010,57865.71306531485,80476.54623898934,39979.74735886901
DALYs (Disability-Adjusted Life Years),Male,65-69,2010,98677.13264400906,136133.03539755894,69257.90686014606
DALYs (Disability-Adjusted Life Years),Female,65-69,2010,72717.07336968427,97202.69551998912,51205.34858142397
DALYs (Disability-Adjusted Life Years),Male,70-74,2010,90675.53966707276,124581.4707631338,66066.25279203498
DALYs (Disability-Adjusted Life Years),Female,70-74,2010,68888.35965161298,90434.61725434723,50840.59451126699
DALYs (Disability-Adjusted Life Years),Male,75-79,2010,75416.37508137025,101239.6027056686,56411.418400943614
DALYs (Disability-Adjusted Life Years),Female,75-79,2010,64045.75060099144,81547.47248937126,48766.856796756125
DALYs (Disability-Adjusted Life Years),Male,5-14,2010,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-14,2010,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-49,2010,152586.6553832452,210972.25163009943,109633.59889418705
DALYs (Disability-Adjusted Life Years),Female,15-49,2010,83035.21822806261,124008.91521041688,52937.94407689256
DALYs (Disability-Adjusted Life Years),Male,50-69,2010,321744.7759300413,451516.9228518421,222639.3182862968
DALYs (Disability-Adjusted Life Years),Female,50-69,2010,220553.17705087957,307140.88480977784,153180.5254339301
DALYs (Disability-Adjusted Life Years),Male,<1 year,2010,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,<1 year,2010,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,80-84,2010,56254.75246203194,72593.77343882358,42683.39118324009
DALYs (Disability-Adjusted Life Years),Female,80-84,2010,46638.53335816898,57104.18416834875,37537.29697193248
DALYs (Disability-Adjusted Life Years),Male,85-89,2010,23762.114024373222,29643.056382032537,18898.267527088025
DALYs (Disability-Adjusted Life Years),Female,85-89,2010,32124.578264410484,39844.22958572414,25034.333175003707
DALYs (Disability-Adjusted Life Years),Male,90-94,2010,8182.092913368783,10129.716547783992,6381.351482146869
DALYs (Disability-Adjusted Life Years),Female,90-94,2010,13241.363388662525,16548.769938847767,10105.140253267147
DALYs (Disability-Adjusted Life Years),Male,2-4,2010,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,2-4,2010,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,50-74,2010,412420.3155971143,578712.3425667242,287672.71571580484
DALYs (Disability-Adjusted Life Years),Female,50-74,2010,289441.53670249204,397135.0851022663,204059.70947053644
DALYs (Disability-Adjusted Life Years),Male,10-24,2010,13975.109904046203,19508.53913324423,9175.94375891073
DALYs (Disability-Adjusted Life Years),Female,10-24,2010,10673.31994027472,16755.19263731611,6076.08507697463
DALYs (Disability-Adjusted Life Years),Male,10-19,2010,5651.83541635397,8022.787066722754,3592.73011341704
DALYs (Disability-Adjusted Life Years),Female,10-19,2010,4939.039428926796,7676.532072134705,2990.5646789055118
DALYs (Disability-Adjusted Life Years),Male,10 - 54,2010,219525.4970232879,305087.03761522647,155684.64645962388
DALYs (Disability-Adjusted Life Years),Female,10 - 54,2010,127670.08135685496,189344.9271499904,83256.62239873267
DALYs (Disability-Adjusted Life Years),Male,15-39,2010,61381.75391993953,81327.61226970557,44047.62595611732
DALYs (Disability-Adjusted Life Years),Female,15-39,2010,33422.15910559812,51588.238059027055,20010.022963125208
DALYs (Disability-Adjusted Life Years),Male,65-74,2010,189352.67231108196,260557.3331054222,134573.27874755248
DALYs (Disability-Adjusted Life Years),Female,65-74,2010,141605.43302129724,189283.90207737667,102364.57922199642
DALYs (Disability-Adjusted Life Years),Male,95+,2010,2416.814296397594,3054.2900996910585,1797.0325713874397
DALYs (Disability-Adjusted Life Years),Female,95+,2010,4626.346923995329,5863.3457344881,3322.859910148187
DALYs (Disability-Adjusted Life Years),Male,75-84,2010,131671.12754340225,171190.23036734044,99980.410763376
DALYs (Disability-Adjusted Life Years),Female,75-84,2010,110684.28395916044,136532.64489717604,86390.97938411549
DALYs (Disability-Adjusted Life Years),Male,20-54,2010,213873.66160693415,297599.90819787583,151939.55871468707
DALYs (Disability-Adjusted Life Years),Female,20-54,2010,122731.0419279282,181960.48001210968,79805.49428559051
DALYs (Disability-Adjusted Life Years),Male,5-9,2012,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-9,2012,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,10-14,2012,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,10-14,2012,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-19,2012,6577.637522738155,9382.61117973892,3991.6606368974726
DALYs (Disability-Adjusted Life Years),Female,15-19,2012,5415.398350455238,7952.945288929732,3387.9556701071424
DALYs (Disability-Adjusted Life Years),Male,20-24,2012,9618.610325958722,13740.4053238232,6315.638891814218
DALYs (Disability-Adjusted Life Years),Female,20-24,2012,6197.064549273959,9606.122283661112,3520.6791087920774
DALYs (Disability-Adjusted Life Years),Male,25-29,2012,7890.252251885821,10565.807074163764,5225.730951625563
DALYs (Disability-Adjusted Life Years),Female,25-29,2012,3185.1838754865703,4859.7789597481815,1934.028579076043
DALYs (Disability-Adjusted Life Years),Male,30-34,2012,17017.181913264816,22665.747835648377,12164.09983647956
DALYs (Disability-Adjusted Life Years),Female,30-34,2012,9623.503697020213,14684.104458739042,6001.389274445179
DALYs (Disability-Adjusted Life Years),Male,35-39,2012,29263.808656101413,39653.783180243,20943.85600871458
DALYs (Disability-Adjusted Life Years),Female,35-39,2012,11207.46455883346,16360.223824923874,7152.23261838376
DALYs (Disability-Adjusted Life Years),Male,40-44,2012,45511.639716128586,62426.82940074077,32414.860840948262
DALYs (Disability-Adjusted Life Years),Female,40-44,2012,19387.48439174795,28234.045101882795,12819.86927264299
DALYs (Disability-Adjusted Life Years),Male,45-49,2012,57141.5746217126,81147.65930442931,39106.8417416179
DALYs (Disability-Adjusted Life Years),Female,45-49,2012,34792.0126603583,49564.84154518266,23479.179285269776
DALYs (Disability-Adjusted Life Years),Male,50-54,2012,72243.80919319531,101338.93213635786,47868.77577133912
DALYs (Disability-Adjusted Life Years),Female,50-54,2012,49722.92599227713,71389.85965671085,33563.19991486047
DALYs (Disability-Adjusted Life Years),Male,55-59,2012,80819.54266007998,114330.97426179974,53853.37086642334
DALYs (Disability-Adjusted Life Years),Female,55-59,2012,51233.93646501948,73040.1965100334,34058.791086990226
DALYs (Disability-Adjusted Life Years),Male,60-64,2012,87894.2023965993,123514.50292253752,58671.30024919861
DALYs (Disability-Adjusted Life Years),Female,60-64,2012,67630.37870251959,92698.14586964138,46922.72889558115
DALYs (Disability-Adjusted Life Years),Male,65-69,2012,100648.68453844,137573.672906979,68429.04872500445
DALYs (Disability-Adjusted Life Years),Female,65-69,2012,72677.71906484396,96145.92675029226,52073.87005718786
DALYs (Disability-Adjusted Life Years),Male,70-74,2012,97445.2112997545,131297.8915565202,68069.94797324174
DALYs (Disability-Adjusted Life Years),Female,70-74,2012,78174.47850902157,99803.45794501304,57726.67012578745
DALYs (Disability-Adjusted Life Years),Male,75-79,2012,79360.79906430133,105013.24860357348,56883.20844711516
DALYs (Disability-Adjusted Life Years),Female,75-79,2012,69911.86039679433,88262.58263680889,55240.15267571862
DALYs (Disability-Adjusted Life Years),Male,5-14,2012,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-14,2012,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-49,2012,173020.70500778998,238079.89339639968,121882.96522016008
DALYs (Disability-Adjusted Life Years),Female,15-49,2012,89808.11208317564,130196.68867329872,59777.58129054618
DALYs (Disability-Adjusted Life Years),Male,50-69,2012,341606.2387883148,473741.2176583897,231004.5512467514
DALYs (Disability-Adjusted Life Years),Female,50-69,2012,241264.9602246605,329471.7520383115,167379.2422223213
DALYs (Disability-Adjusted Life Years),Male,<1 year,2012,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,<1 year,2012,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,80-84,2012,62480.90112329762,81403.83528308543,46738.62396129348
DALYs (Disability-Adjusted Life Years),Female,80-84,2012,47237.90070756797,57313.08129132737,38436.32623784725
DALYs (Disability-Adjusted Life Years),Male,85-89,2012,27502.669163070022,34301.38126517754,21442.274805725938
DALYs (Disability-Adjusted Life Years),Female,85-89,2012,31703.64124499279,39472.26082782734,25354.360691282687
DALYs (Disability-Adjusted Life Years),Male,90-94,2012,9243.871589960929,11442.470100534378,7189.145521883928
DALYs (Disability-Adjusted Life Years),Female,90-94,2012,14045.479493993118,17419.660622379677,10895.425637279914
DALYs (Disability-Adjusted Life Years),Male,2-4,2012,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,2-4,2012,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,50-74,2012,439051.4500880691,603868.0523001658,299694.4666969717
DALYs (Disability-Adjusted Life Years),Female,50-74,2012,319439.4387336819,430111.7206017721,225786.27890487152
DALYs (Disability-Adjusted Life Years),Male,10-24,2012,16196.247848696858,22736.677167163245,10475.603638915622
DALYs (Disability-Adjusted Life Years),Female,10-24,2012,11612.462899729191,17094.161142259636,7104.704969881603
DALYs (Disability-Adjusted Life Years),Male,10-19,2012,6577.637522738155,9382.61117973892,3991.6606368974726
DALYs (Disability-Adjusted Life Years),Female,10-19,2012,5415.398350455238,7952.945288929732,3387.9556701071424
DALYs (Disability-Adjusted Life Years),Male,10 - 54,2012,245264.5142009856,337961.5732407358,168291.53968483632
DALYs (Disability-Adjusted Life Years),Female,10 - 54,2012,139531.03807545258,201649.62686906592,92932.51564504812
